,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,TotalBathrooms,Total_porch_sf,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No Garage,GarageYrBlt_1896.0,GarageYrBlt_1900.0,GarageYrBlt_1906.0,GarageYrBlt_1908.0,GarageYrBlt_1910.0,GarageYrBlt_1914.0,GarageYrBlt_1915.0,GarageYrBlt_1916.0,GarageYrBlt_1917.0,GarageYrBlt_1918.0,GarageYrBlt_1919.0,GarageYrBlt_1920.0,GarageYrBlt_1921.0,GarageYrBlt_1922.0,GarageYrBlt_1923.0,GarageYrBlt_1924.0,GarageYrBlt_1925.0,GarageYrBlt_1926.0,GarageYrBlt_1927.0,GarageYrBlt_1928.0,GarageYrBlt_1929.0,GarageYrBlt_1930.0,GarageYrBlt_1931.0,GarageYrBlt_1932.0,GarageYrBlt_1933.0,GarageYrBlt_1934.0,GarageYrBlt_1935.0,GarageYrBlt_1936.0,GarageYrBlt_1937.0,GarageYrBlt_1938.0,GarageYrBlt_1939.0,GarageYrBlt_1940.0,GarageYrBlt_1941.0,GarageYrBlt_1942.0,GarageYrBlt_1943.0,GarageYrBlt_1945.0,GarageYrBlt_1946.0,GarageYrBlt_1947.0,GarageYrBlt_1948.0,GarageYrBlt_1949.0,GarageYrBlt_1950.0,GarageYrBlt_1951.0,GarageYrBlt_1952.0,GarageYrBlt_1953.0,GarageYrBlt_1954.0,GarageYrBlt_1955.0,GarageYrBlt_1956.0,GarageYrBlt_1957.0,GarageYrBlt_1958.0,GarageYrBlt_1959.0,GarageYrBlt_1960.0,GarageYrBlt_1961.0,GarageYrBlt_1962.0,GarageYrBlt_1963.0,GarageYrBlt_1964.0,GarageYrBlt_1965.0,GarageYrBlt_1966.0,GarageYrBlt_1967.0,GarageYrBlt_1968.0,GarageYrBlt_1969.0,GarageYrBlt_1970.0,GarageYrBlt_1971.0,GarageYrBlt_1972.0,GarageYrBlt_1973.0,GarageYrBlt_1974.0,GarageYrBlt_1975.0,GarageYrBlt_1976.0,GarageYrBlt_1977.0,GarageYrBlt_1978.0,GarageYrBlt_1979.0,GarageYrBlt_1980.0,GarageYrBlt_1981.0,GarageYrBlt_1982.0,GarageYrBlt_1983.0,GarageYrBlt_1984.0,GarageYrBlt_1985.0,GarageYrBlt_1986.0,GarageYrBlt_1987.0,GarageYrBlt_1988.0,GarageYrBlt_1989.0,GarageYrBlt_1990.0,GarageYrBlt_1991.0,GarageYrBlt_1992.0,GarageYrBlt_1993.0,GarageYrBlt_1994.0,GarageYrBlt_1995.0,GarageYrBlt_1996.0,GarageYrBlt_1997.0,GarageYrBlt_1998.0,GarageYrBlt_1999.0,GarageYrBlt_2000.0,GarageYrBlt_2001.0,GarageYrBlt_2002.0,GarageYrBlt_2003.0,GarageYrBlt_2004.0,GarageYrBlt_2005.0,GarageYrBlt_2006.0,GarageYrBlt_2007.0,GarageYrBlt_2008.0,GarageYrBlt_2009.0,GarageYrBlt_2010.0,GarageYrBlt_2207.0,GarageYrBlt_No Garage,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1075,3.750250297485029,6.684506656824126,21.18234699371091,1.0,2.5409627556327754,1.0,2.820334103642824,3.440268378362637,15.081426241171904,15.165608453322646,1.0,2.5409627556327754,2.820334103642824,1.7304631471189666,2.820334103642824,2.5409627556327754,1.0,11.85191217685538,3.2596737867230705,1.0,8.749777605191191,12.493820273589396,2.194317637875777,1.7304631471189666,13.385296581842669,10.525867697126678,1.0,14.234258105370136,1.0,1.7304631471189666,2.194317637875777,1.0,2.5409627556327754,1.7304631471189666,2.194317637875777,3.440268378362637,2.194317637875777,1.7304631471189666,3.055641538058108,2.5409627556327754,2.194317637875777,11.589574424774424,3.055641538058108,3.055641538058108,2.194317637875777,10.928474706380097,4.932510294066555,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,11.272201962485878,3.2596737867230705,1.0,15.571226118854698,2.3782017963726023,11.04572336669768,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1178,3.055641538058108,7.148460831341732,20.159050877475657,1.7304631471189666,2.5409627556327754,1.0,2.820334103642824,2.820334103642824,15.110233605762662,15.110233605762662,1.0,2.5409627556327754,2.820334103642824,2.5409627556327754,2.194317637875777,2.820334103642824,2.820334103642824,1.0,2.820334103642824,1.0,1.0,1.0,2.194317637875777,1.7304631471189666,13.457460342316738,1.0,1.0,13.457460342316738,1.0,1.0,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,2.5409627556327754,3.055641538058108,2.5409627556327754,1.7304631471189666,2.194317637875777,1.7304631471189666,1.0,1.0,2.5409627556327754,2.5409627556327754,1.0,1.0,5.792129643835174,8.990963041593332,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.2596737867230705,1.0,13.457460342316738,1.7304631471189666,9.375577002227507,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
920,4.438110443402653,6.88741871045203,20.359971682647608,1.7304631471189666,2.5409627556327754,1.0,2.820334103642824,3.2596737867230705,15.023122182650834,15.187526814497952,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,2.5409627556327754,1.0,13.353889061436728,3.2596737867230705,1.0,8.967837464043471,13.815309220880685,2.194317637875777,1.7304631471189666,13.815309220880685,12.916130991886709,1.0,15.48291333282083,2.194317637875777,1.0,2.194317637875777,2.194317637875777,2.820334103642824,2.194317637875777,2.5409627556327754,3.750250297485029,3.2596737867230705,1.0,2.5409627556327754,1.7304631471189666,1.0,1.0,2.5409627556327754,2.5409627556327754,1.0,1.0,6.968980585391403,1.0,1.0,1.0,1.0,2.5409627556327754,1.0,1.0,4.0113402432628344,2.194317637875777,16.980530362453912,3.055641538058108,6.968980585391403,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1243,4.0113402432628344,6.968980585391403,21.41340834119558,1.7304631471189666,1.0,1.7304631471189666,3.440268378362637,3.2596737867230705,15.070161898256476,15.103851511653946,1.0,2.5409627556327754,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,12.480119387602214,12.480119387602214,1.7304631471189666,1.7304631471189666,12.480119387602214,12.241421919609065,1.0,14.33653469002764,1.0,1.0,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,2.194317637875777,3.440268378362637,3.2596737867230705,2.194317637875777,2.194317637875777,2.5409627556327754,2.194317637875777,10.715841640087826,3.055641538058108,3.055641538058108,2.194317637875777,1.0,1.0,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.6025944687727294,1.0,15.636812603929721,1.7304631471189666,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
293,3.885846472488202,7.221213632878419,22.98566637155597,1.7304631471189666,1.0,1.0,3.2596737867230705,3.2596737867230705,15.146716717260457,15.173451442269636,5.697012078927853,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,2.5409627556327754,1.0,12.490400541121296,3.2596737867230705,1.0,1.0,12.490400541121296,1.7304631471189666,1.7304631471189666,14.238325468066865,12.490400541121296,1.0,15.572633580541517,1.7304631471189666,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.194317637875777,3.750250297485029,3.2596737867230705,1.7304631471189666,3.055641538058108,1.0,2.194317637875777,11.463745203158789,3.055641538058108,3.055641538058108,2.194317637875777,1.0,9.604063356421523,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.055641538058108,1.0,16.553415598525685,2.687259219708678,9.604063356421523,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,1.0,6.684506656824126,19.657314644491603,1.7304631471189666,2.5409627556327754,1.0,3.6025944687727294,2.820334103642824,15.19064737641105,15.19064737641105,9.567309925236039,1.0,2.820334103642824,1.0,2.820334103642824,2.5409627556327754,2.194317637875777,13.530609486480795,3.2596737867230705,1.0,10.764455971860276,14.422452519028221,1.0,1.7304631471189666,14.422452519028221,1.0,1.0,14.422452519028221,1.7304631471189666,1.0,2.194317637875777,1.0,2.194317637875777,1.7304631471189666,1.0,3.2596737867230705,3.2596737867230705,1.7304631471189666,2.194317637875777,1.0,2.194317637875777,11.543577039871613,3.055641538058108,3.055641538058108,2.194317637875777,9.136453549445715,6.2483574728065365,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.885846472488202,1.7304631471189666,16.622536281270083,2.5409627556327754,9.604063356421523,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
577,2.194317637875777,5.697012078927853,17.107606804149825,2.194317637875777,2.5409627556327754,1.0,3.2596737867230705,2.820334103642824,15.193765294899782,15.193765294899782,1.0,2.194317637875777,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,12.105325148456878,12.105325148456878,1.0,1.7304631471189666,12.158953155173984,12.105325148456878,1.0,14.080346166472044,1.0,1.0,2.194317637875777,1.0,2.194317637875777,1.7304631471189666,2.194317637875777,3.055641538058108,3.2596737867230705,1.0,2.5409627556327754,2.5409627556327754,2.194317637875777,11.468499910096941,3.055641538058108,3.055641538058108,2.194317637875777,1.0,7.694190605394483,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,2.820334103642824,2.194317637875777,15.307313341972767,2.194317637875777,7.694190605394483,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
732,3.055641538058108,7.221213632878419,20.874209460485194,1.7304631471189666,2.5409627556327754,1.0,2.820334103642824,3.055641538058108,15.121375611147648,15.15617472591783,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,2.5409627556327754,1.7304631471189666,11.714794633565264,3.2596737867230705,1.0,9.780688591938043,12.718228468762483,1.0,1.7304631471189666,13.508076870014259,1.0,1.0,13.508076870014259,1.7304631471189666,1.0,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,2.5409627556327754,3.2596737867230705,3.2596737867230705,1.7304631471189666,3.055641538058108,2.194317637875777,1.7304631471189666,9.72889799237455,3.055641538058108,3.055641538058108,2.194317637875777,8.68574736325982,1.0,1.0,1.0,1.0,1.0,2.5409627556327754,1.7304631471189666,10.715841640087826,3.055641538058108,2.5409627556327754,15.195323264382047,2.194317637875777,8.68574736325982,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
667,3.055641538058108,7.02174235239564,22.300070224599597,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.820334103642824,3.055641538058108,15.11342049157323,15.16246656706435,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,2.5409627556327754,3.055641538058108,13.091404736594225,3.2596737867230705,1.0,9.103593650252291,13.616840302640687,2.194317637875777,1.7304631471189666,14.174745272794866,1.0,1.0,14.174745272794866,1.7304631471189666,1.0,1.7304631471189666,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.5409627556327754,3.2596737867230705,2.5409627556327754,1.7304631471189666,3.055641538058108,2.5409627556327754,2.194317637875777,11.634887347225343,3.055641538058108,3.055641538058108,2.194317637875777,10.05699595993719,1.0,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,2.194317637875777,1.0,16.05048924319337,2.3782017963726023,10.05699595993719,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
970,2.194317637875777,5.792129643835174,15.579662972786576,1.7304631471189666,2.5409627556327754,1.0,3.2596737867230705,2.820334103642824,15.187526814497952,15.189087426187385,7.7707662019989225,2.194317637875777,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,2.194317637875777,11.594136149792712,3.2596737867230705,1.0,9.070314193798698,12.382533288080934,1.0,1.7304631471189666,12.382533288080934,12.711845929912025,1.0,14.54568630946721,1.0,1.0,2.194317637875777,1.0,2.194317637875777,1.7304631471189666,2.194317637875777,3.2596737867230705,3.2596737867230705,1.0,2.5409627556327754,2.194317637875777,2.194317637875777,11.137337571032825,3.055641538058108,3.055641538058108,2.194317637875777,1.0,5.322947514138835,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.750250297485029,2.5409627556327754,15.747228753363471,2.194317637875777,5.322947514138835,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
61,4.128238685769432,6.684506656824126,19.598237927298484,1.7304631471189666,2.5409627556327754,1.0,2.820334103642824,3.2596737867230705,15.055628032763455,15.176583960216393,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,1.0,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,11.420612667160878,11.420612667160878,2.820334103642824,1.0,11.657293985259306,11.420612667160878,1.0,13.424147889890671,1.0,1.0,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,1.7304631471189666,3.2596737867230705,3.2596737867230705,1.0,2.5409627556327754,2.5409627556327754,1.7304631471189666,9.930417557876343,3.055641538058108,3.055641538058108,1.0,1.0,1.0,8.39749795772246,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.055641538058108,1.7304631471189666,14.573529337804263,1.7304631471189666,8.39749795772246,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
